CAS	InChIKey	Pubchem_CID	CanonicalSMILES
7790-94-5	XTHPWXDJESJLNJ-UHFFFAOYSA-N	24638	OS(=O)(=O)Cl
7790-98-9	HHEFNVCDPLQQTP-UHFFFAOYSA-N	24639	[NH4+].[O-]Cl(=O)(=O)=O
7791-25-5	YBBRCQOCSYXUOC-UHFFFAOYSA-N	24648	O=S(=O)(Cl)Cl
77-92-9	KRKNYBCHXYNGOX-UHFFFAOYSA-N	311	C(C(=O)O)C(CC(=O)O)(C(=O)O)O
77-93-0	DOOTYTYQINUNNV-UHFFFAOYSA-N	6506	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O
78-00-2	MRMOZBOQVYRSEM-UHFFFAOYSA-N	6511	CC[Pb](CC)(CC)CC
7803-49-8	AVXURJPOCDRRFD-UHFFFAOYSA-N	787	NO
7803-51-2	XYFCBTPGUUZFHI-UHFFFAOYSA-N	24404	P
7803-52-3	OUULRIDHGPHMNQ-UHFFFAOYSA-N	9359	[SbH3]
7803-55-6	YBVKNHXQSRDWAA-UHFFFAOYSA-M	62684	N.O[V](=O)=O
7803-62-5	BLRPTPMANUNPDV-UHFFFAOYSA-N	23953	[SiH4]
78-10-4	BOTDANWDWHJENH-UHFFFAOYSA-N	6517	CCO[Si](OCC)(OCC)OCC
78111-17-8	QNDVLZJODHBUFM-UHFFFAOYSA-N	4584	CC1CCC2(CCCCO2)OC1C(C)CC(C3C(=C)C(C4C(O3)CCC5(O4)CCC(O5)C=CC(C)C6CC(=CC7(O6)C(CCC(O7)CC(C)(C(=O)O)O)O)C)O)O
78-30-8	YSMRWXYRXBRSND-UHFFFAOYSA-N	6527	CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C
78-31-9	OJUZRFGUKHQNJX-UHFFFAOYSA-N	6528	CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3
78-32-0	BOSMZFBHAYFUBJ-UHFFFAOYSA-N	6529	CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C
78-34-2	VBKKVDGJXVOLNE-UHFFFAOYSA-N	6531	CCOP(=S)(OCC)SC1C(OCCO1)SP(=S)(OCC)OCC
78-40-0	DQWPFSLDHJDLRL-UHFFFAOYSA-N	6535	CCOP(=O)(OCC)OCC
78-42-2	GTVWRXDRKAHEAD-UHFFFAOYSA-N	6537	CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
78-43-3	JZZBTMVTLBHJHL-UHFFFAOYSA-N	6538	C(C(CCl)Cl)OP(=O)(OCC(CCl)Cl)OCC(CCl)Cl
78-48-8	ZOKXUAHZSKEQSS-UHFFFAOYSA-N	5125	CCCCSP(=O)(SCCCC)SCCCC
78-51-3	WTLBZVNBAKMVDP-UHFFFAOYSA-N	6540	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
78-53-5	PJISLFCKHOHLLP-UHFFFAOYSA-N	6542	CCN(CC)CCSP(=O)(OCC)OCC
78-57-9	SUYHYHLFUHHVJQ-UHFFFAOYSA-N	6543	COP(=S)(OC)SCC1=NC(=NC(=N1)N)N
78587-05-0	XGWIJUOSCAQSSV-ABAIWWIYSA-N	177861	CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl
78-59-1	HJOVHMDZYOCNQW-UHFFFAOYSA-N	6544	CC1=CC(=O)CC(C1)(C)C
786-19-6	VEDTXTNSFWUXGQ-UHFFFAOYSA-N	13081	CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl
78-70-6	CDOSHBSSFJOMGT-UHFFFAOYSA-N	6549	CC(=CCCC(C)(C=C)O)C
78-75-1	XFNJYAKDBJUJAJ-UHFFFAOYSA-N	6553	CC(CBr)Br
78-78-4	QWTDNUCVQCZILF-UHFFFAOYSA-N	6556	CCC(C)C
78-79-5	RRHGJUQNOFWUDK-UHFFFAOYSA-N	6557	CC(=C)C=C
78-81-9	KDSNLYIMUZNERS-UHFFFAOYSA-N	6558	CC(C)CN
78-82-0	LRDFRRGEGBBSRN-UHFFFAOYSA-N	6559	CC(C)C#N
78-83-1	ZXEKIIBDNHEJCQ-UHFFFAOYSA-N	6560	CC(C)CO
78-84-2	AMIMRNSIRUDHCM-UHFFFAOYSA-N	6561	CC(C)C=O
78-85-3	STNJBCKSHOAVAJ-UHFFFAOYSA-N	6562	CC(=C)C=O
78-87-5	KNKRKFALVUDBJE-UHFFFAOYSA-N	6564	CC(CCl)Cl
78-88-6	FALCMQXTWHPRIH-UHFFFAOYSA-N	6565	C=C(CCl)Cl
78-89-7	VZIQXGLTRZLBEX-UHFFFAOYSA-N	6566	CC(CO)Cl
78-92-2	BTANRVKWQNVYAZ-UHFFFAOYSA-N	6568	CCC(C)O
78-93-3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	6569	CCC(=O)C
78-94-4	FUSUHKVFWTUUBE-UHFFFAOYSA-N	6570	CC(=O)C=C
78-95-5	BULLHNJGPPOUOX-UHFFFAOYSA-N	6571	CC(=O)CCl
78-96-6	HXKKHQJGJAFBHI-UHFFFAOYSA-N	4	CC(CN)O
78-97-7	WOFDVDFSGLBFAC-UHFFFAOYSA-N	6572	CC(C#N)O
78-98-8	AIJULSRZWUXGPQ-UHFFFAOYSA-N	880	CC(=O)C=O
78-99-9	AAADKYXUTOBAGS-UHFFFAOYSA-N	5446	CC1(C2CCC1(C(=S)C2)C)C
79-00-5	UBOXGVDOUJQMTN-UHFFFAOYSA-N	6574	C(C(Cl)Cl)Cl
79-01-6	XSTXAVWGXDQKEL-UHFFFAOYSA-N	6575	C(=C(Cl)Cl)Cl
79-04-9	VGCXGMAHQTYDJK-UHFFFAOYSA-N	6577	C(C(=O)Cl)Cl
79-06-1	HRPVXLWXLXDGHG-UHFFFAOYSA-N	6579	C=CC(=O)N
79-07-2	VXIVSQZSERGHQP-UHFFFAOYSA-N	6580	C(C(=O)N)Cl
79-08-3	KDPAWGWELVVRCH-UHFFFAOYSA-M	6226	C(C(=O)[O-])Br
79-09-4	XBDQKXXYIPTUBI-UHFFFAOYSA-N	1032	CCC(=O)O
79-10-7	NIXOWILDQLNWCW-UHFFFAOYSA-N	6581	C=CC(=O)O
79-11-8	FOCAUTSVDIKZOP-UHFFFAOYSA-N	300	C(C(=O)O)Cl
79-14-1	AEMRFAOFKBGASW-UHFFFAOYSA-N	757	C(C(=O)O)O
79-16-3	OHLUUHNLEMFGTQ-UHFFFAOYSA-N	6582	CC(=O)NC
79-19-6	BRWIZMBXBAOCCF-UHFFFAOYSA-N	2723789	C(=S)(N)NN
79-20-9	KXKVLQRXCPHEJC-UHFFFAOYSA-N	6584	CC(=O)OC
79-21-0	KFSLWBXXFJQRDL-UHFFFAOYSA-N	6585	CC(=O)OO
79-22-1	XMJHPCRAQCTCFT-UHFFFAOYSA-N	6586	COC(=O)Cl
79-24-3	MCSAJNNLRCFZED-UHFFFAOYSA-N	6587	CC[N+](=O)[O-]
79-27-6	QXSZNDIIPUOQMB-UHFFFAOYSA-N	6588	C(C(Br)Br)(Br)Br
79277-27-3	AHTPATJNIAFOLR-UHFFFAOYSA-N	73674	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC
79-31-2	KQNPFQTWMSNSAP-UHFFFAOYSA-N	6590	CC(C)C(=O)O
79-34-5	QPFMBZIOSGYJDE-UHFFFAOYSA-N	6591	C(C(Cl)Cl)(Cl)Cl
79-38-9	UUAGAQFQZIEFAH-UHFFFAOYSA-N	6594	C(=C(F)Cl)(F)F
79-41-4	CERQOIWHTDAKMF-UHFFFAOYSA-N	4093	CC(=C)C(=O)O
79-44-7	YIIMEMSDCNDGTB-UHFFFAOYSA-N	6598	CN(C)C(=O)Cl
79-46-9	FGLBSLMDCBOPQK-UHFFFAOYSA-N	398	CC(C)[N+](=O)[O-]
79538-32-2	ZFHGXWPMULPQSE-UHFFFAOYSA-N	54382	CC1=C(C(=C(C(=C1F)F)COC(=O)C2C(C2(C)C)C=C(C(F)(F)F)Cl)F)F
79-57-2	OWFJMIVZYSDULZ-PXOLEDIWSA-N	54675779	CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
79622-59-6	UZCGKGPEKUCDTF-UHFFFAOYSA-N	91731	C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F
79794-75-5	JCCNYMKQOSZNPW-UHFFFAOYSA-N	3957	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
79-83-4	GHOKWGTUZJEAQD-UHFFFAOYSA-N	988	CC(C)(CO)C(C(=O)NCCC(=O)O)O
79-92-5	CRPUJAZIXJMDBK-UHFFFAOYSA-N	6616	CC1(C2CCC(C2)C1=C)C
79-94-7	VEORPZCZECFIRK-UHFFFAOYSA-N	6618	CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br
79-95-8	KYPYTERUKNKOLP-UHFFFAOYSA-N	6619	CC(C)(C1=CC(=C(C(=C1)Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl
79-97-0	YMTYZTXUZLQUSF-UHFFFAOYSA-N	6620	CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O
80-00-2	OFCFYWOKHPOXKF-UHFFFAOYSA-N	6621	C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)Cl
8001-35-2	GQIUQDDJKHLHTB-UHFFFAOYSA-N	6413	C=C[Si](Cl)(Cl)Cl
8001-54-5	VVZBFOKBSDGVGZ-UHFFFAOYSA-N	2330	CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
8003-19-8	FLWMCWWTXIAPAH-WLHGVMLRSA-N	18186137	CC(CCl)Cl.C(C=CCl)Cl
8003-22-3	IZMJMCDDWKSTTK-UHFFFAOYSA-N	6731	C1=CC=C2C(=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O
8003-34-7	ROVGZAWFACYCSP-WIURDZCKSA-N	6433154	CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C
8004-92-0	FZUOVNMHEAPVBW-UHFFFAOYSA-L	24671	C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]
80-05-7	IISBACLAFKSPIT-UHFFFAOYSA-N	6623	CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
8006-54-0	BILPUZXRUDPOOF-UHFFFAOYSA-N	75778	CCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC
8006-90-4	NQSRBDFLQKBVKK-UHFFFAOYSA-N	6850741	CC1CCC2(CC1)C(CO2)C.CC1CCC(C(C1)O)C(C)C.CC1CCC(C(C1)OC(=O)C)C(C)C.CC1CCC(C(=O)C1)C(C)C.CC1CCC2=C(C1)OC=C2C.CC1CCC(=C(C)C)C(=O)C1
8007-12-3	IMACFCSSMIZSPP-UHFFFAOYSA-N	10757	C1=CC=C(C=C1)C(=O)CCl
80-07-9	GPAPPPVRLPGFEQ-UHFFFAOYSA-N	6625	C1=CC(=CC=C1S(=O)(=O)C2=CC=C(C=C2)Cl)Cl
80-09-1	VPWNQTHUCYMVMZ-UHFFFAOYSA-N	6626	C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O
8014-95-7	HIFJUMGIHIZEPX-UHFFFAOYSA-N	24681	OS(=O)(=O)O.O=S(=O)=O
80-15-9	YQHLDYVWEZKEOX-UHFFFAOYSA-N	6629	CC(C)(C1=CC=CC=C1)OO
8018-01-7	CHNQZRKUZPNOOH-UHFFFAOYSA-J	3034368	C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2]
8021-39-4	LHGVFZTZFXWLCP-UHFFFAOYSA-N	460	COC1=CC=CC=C1O
8022-19-3	PANKHBYNKQNAHN-RTTSOMOKSA-N	5385552	CC(=CC=CC=C(C)C=CC=C(C)C(=O)O)C=CC=C(C)C(=O)O
8025-81-8	ACTOXUHEUCPTEW-UHFFFAOYSA-N	5266	CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C
8030-30-6	UHOVQNZJYSORNB-UHFFFAOYSA-N	241	C1=CC=CC=C1
80-33-1	RZXLPPRPEOUENN-UHFFFAOYSA-N	6635	C1=CC(=CC=C1OS(=O)(=O)C2=CC=C(C=C2)Cl)Cl
80370-57-6	ZBHXIWJRIFEVQY-UHFFFAOYSA-N	5073094	CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O
80-46-6	NRZWYNLTFLDQQX-UHFFFAOYSA-N	6643	CCC(C)(C)C1=CC=C(C=C1)O
80-51-3	NBOCQTNZUPTTEI-UHFFFAOYSA-N	6649	C1=CC(=CC=C1OC2=CC=C(C=C2)S(=O)(=O)NN)S(=O)(=O)NN
80-56-8	GRWFGVWFFZKLTI-UHFFFAOYSA-N	6654	CC1=CCC2CC1C2(C)C
8061-51-6	YDEXUEFDPVHGHE-GGMCWBHBSA-L	25113562	COC1=CC=CC(=C1O)CC(CS(=O)(=O)[O-])OC2=C(C=C(C=C2)CCCS(=O)(=O)[O-])OC.[Na+].[Na+]
80-62-6	VVQNEPGJFQJSBK-UHFFFAOYSA-N	6658	CC(=C)C(=O)OC
80-63-7	AWJZTPWDQYFQPQ-UHFFFAOYSA-N	6659	COC(=O)C(=C)Cl
8064-90-2	IEDVJHCEMCRBQM-UHFFFAOYSA-N	5578	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
8065-48-3	FAXIJTUDSBIMHY-UHFFFAOYSA-N	24722	CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC
81-07-2	CVHZOJJKTDOEJC-UHFFFAOYSA-N	5143	C1=CC=C2C(=C1)C(=O)NS2(=O)=O
81103-11-9	AGOYDEPGAOXOCK-AVDMLEEESA-N	54688	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
81-13-0	SNPLKNRPJHDVJA-UHFFFAOYSA-N	4678	CC(C)(CO)C(C(=O)NCCCO)O
81-14-1	LTKHPMDRMUCUEB-UHFFFAOYSA-N	1405	C#CCN(CC1=CC2=C(C=C1)NC(=NC2=O)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
81-15-2	XMWRWTSZNLOZFN-UHFFFAOYSA-N	62329	CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-]
81161-17-3	GEKNCWBANDDJJL-UHFFFAOYSA-N	104769	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl
81-16-3	GWIAAIUASRVOIA-UHFFFAOYSA-N	6670	C1=CC=C2C(=C1)C=CC(=C2S(=O)(=O)O)N
81-24-3	WBWWGRHZICKQGZ-UHFFFAOYSA-N	5247	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
81-25-4	BHQCQFFYRZLCQQ-UHFFFAOYSA-N	303	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
81334-34-1	CLQMBPJKHLGMQK-UHFFFAOYSA-N	54738	CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C
81335-37-7	CABMTIJINOIHOD-UHFFFAOYSA-N	54739	CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C
81335-77-5	XVOKUMIPKHGGTN-UHFFFAOYSA-N	54740	CCC1=CN=C(C(=C1)C(=O)O)C2=NC(C(=O)N2)(C)C(C)C
81405-85-8	FFCCBBNQPIMUJI-UHFFFAOYSA-N	54744	CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C
814-68-6	HFBMWMNUJJDEQZ-UHFFFAOYSA-N	13140	C=CC(=O)Cl
81777-89-1	KIEDNEWSYUYDSN-UHFFFAOYSA-N	54778	CC1(CON(C1=O)CC2=CC=CC=C2Cl)C
81-81-2	PJVWKTKQMONHTI-UHFFFAOYSA-N	54678486	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
81-82-3	UERPUZBSSSAZJE-UHFFFAOYSA-N	67014	C1=CC2=C(C(=C1)Cl)C(=O)OC2=O
81-84-5	GRSMWKLPSNHDHA-UHFFFAOYSA-N	6693	C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2
818-61-1	OMIGHNLMNHATMP-UHFFFAOYSA-N	13165	C=CC(=O)OCCO
822-06-0	RRAMGCGOFNQTLD-UHFFFAOYSA-N	13192	C(CCCN=C=O)CCN=C=O
822-36-6	XLSZMDLNRCVEIJ-UHFFFAOYSA-N	13195	CC1=CN=CN1
823-40-5	RLYCRLGLCUXUPO-UHFFFAOYSA-N	13205	CC1=C(C=CC=C1N)N
82419-36-1	GSDSWSVVBLHKDQ-UHFFFAOYSA-N	4583	CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
82558-50-7	PMHURSZHKKJGBM-UHFFFAOYSA-N	73672	CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC
82586-55-8	JSDRRTOADPPCHY-UHFFFAOYSA-N	5005	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O
82657-04-3	OMFRMAHOUUJSGP-UHFFFAOYSA-N	54901	CC1=C(C=CC=C1COC(=O)C2C(C2(C)C)C=C(C(F)(F)F)Cl)C3=CC=CC=C3
82-66-6	JYGLAHSAISAEAL-UHFFFAOYSA-N	6719	C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O
82-68-8	LKPLKUMXSAEKID-UHFFFAOYSA-N	6720	C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-]
82-86-0	AFPRJLBZLPBTPZ-UHFFFAOYSA-N	6724	C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2
83-26-1	RZKYEQDPDZUERB-UHFFFAOYSA-N	6732	CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O
83-41-0	FVHAWXWFPBPFOS-UHFFFAOYSA-N	6739	CC1=C(C(=CC=C1)[N+](=O)[O-])C
834-12-8	RQVYBGPQFYCBGX-UHFFFAOYSA-N	13263	CCNC1=NC(=NC(=N1)SC)NC(C)C
83-43-2	VHRSUDSXCMQTMA-UHFFFAOYSA-N	4159	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
83-66-9	SUAUILGSCPYJCS-UHFFFAOYSA-N	6753	CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-]
83-67-0	YAPQBXQYLJRXSA-UHFFFAOYSA-N	5429	CN1C=NC2=C1C(=O)NC(=O)N2C
83-79-4	JUVIOZPCNVVQFO-UHFFFAOYSA-N	5102	CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
83-88-5	AUNGANRZJHBGPY-UHFFFAOYSA-N	1072	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O
83-89-6	GPKJTRJOBQGKQK-UHFFFAOYSA-N	237	CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
83905-01-5	MQTOSJVFKKJCRP-UHFFFAOYSA-N	2269	CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
841-06-5	DDUIUBPJPOKOMV-UHFFFAOYSA-N	13290	CC(C)NC1=NC(=NC(=N1)NCCCOC)SC
845-52-3	FBMDQVBGIYSDTI-UHFFFAOYSA-N	13305	COCCCNC1=NC(=NC(=N1)SC)NCCCOC
84604-20-6	SEBFKMXJBCUCAI-VGHNRKBZSA-N	44147684	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
84-61-7	VOWAEIGWURALJQ-UHFFFAOYSA-N	6777	C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3
84625-61-6	VHVPQPYKVGDNFY-UHFFFAOYSA-N	3793	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
84-65-1	RZVHIXYEVGDQDX-UHFFFAOYSA-N	6780	C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O
84-66-2	FLKPEMZONWLCSK-UHFFFAOYSA-N	6781	CCOC(=O)C1=CC=CC=C1C(=O)OCC
84-69-5	MGWAVDBGNNKXQV-UHFFFAOYSA-N	6782	CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C
84-74-2	DOIRQSBPFJWKBE-UHFFFAOYSA-N	3026	CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
84-75-3	KCXZNSGUUQJJTR-UHFFFAOYSA-N	6786	CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC
84-76-4	DROMNWUQASBTFM-UHFFFAOYSA-N	6787	CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC
84-77-5	PGIBJVOPLXHHGS-UHFFFAOYSA-N	6788	CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC
84-80-0	MBWXNTAXLNYFJB-UHFFFAOYSA-N	4812	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
85-00-7	ODPOAESBSUKMHD-UHFFFAOYSA-L	6794	C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-].[Br-]
85-01-8	YNPNZTXNASCQKK-UHFFFAOYSA-N	995	C1=CC=C2C(=C1)C=CC3=CC=CC=C32
85-34-7	QZXCCPZJCKEPSA-UHFFFAOYSA-N	6805	C1=CC(=C(C(=C1Cl)CC(=O)O)Cl)Cl
85-42-7	MUTGBJKUEZFXGO-UHFFFAOYSA-N	85689	C1CCC2C(C1)C(=O)OC2=O
85-43-8	KMOUUZVZFBCRAM-UHFFFAOYSA-N	6810	C1C=CCC2C1C(=O)OC2=O
85-44-9	LGRFSURHDFAFJT-UHFFFAOYSA-N	6811	C1=CC=C2C(=C1)C(=O)OC2=O
85-68-7	IRIAEXORFWYRCZ-UHFFFAOYSA-N	2347	CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2
85-70-1	GOJCZVPJCKEBQV-UHFFFAOYSA-N	6819	CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC
85-79-0	PUFQVTATUTYEAL-UHFFFAOYSA-N	3025	CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
858956-08-8	KWAIHLIXESXTJL-UHFFFAOYSA-N	17747875	C1CC1C2=NC(=C(C(=N2)N)Cl)C(=O)O
860-22-0	KHLVKKOJDHCJMG-QDBORUFSSA-N	5282429	C1=CC2=C(C=C1S(=O)(=O)O)C(=O)C(=C3C(=O)C4=C(N3)C=CC(=C4)S(=O)(=O)O)N2.[Na+].[Na+]
86050-77-3	LGMLJQFQKXPRGA-VPVMAENOSA-K	55466	CNCC(C(C(C(CO)O)O)O)O.CNCC(C(C(C(CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3]
86209-51-0	NDOGLIPWGGRQCO-UHFFFAOYSA-N	76355	CCC(=O)CC(=O)C
86-35-1	SZQIFWWUIBRPBZ-UHFFFAOYSA-N	3292	CCN1C(=O)C(NC1=O)C2=CC=CC=C2
86479-06-3	VITLQDOBPXWZLH-UHFFFAOYSA-N	69956	CC(C)CCOC(=O)CCC(=O)OCCC(C)C
86-50-0	CJJOSEISRRTUQB-UHFFFAOYSA-N	2268	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1
86508-42-1	RVZRBWKZFJCCIB-UHFFFAOYSA-N	9397	C(C(C(F)(F)F)(F)F)(C(N(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
86-57-7	RJKGJBPXVHTNJL-UHFFFAOYSA-N	6849	C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-]
86-74-8	UJOBWOGCFQCDNV-UHFFFAOYSA-N	6854	C1=CC=C2C(=C1)C3=CC=CC=C3N2
86-87-3	PRPINYUDVPFIRX-UHFFFAOYSA-N	6862	C1=CC=C2C(=C1)C=CC=C2CC(=O)O
868-77-9	WOBHKFSMXKNTIM-UHFFFAOYSA-N	13360	CC(=C)C(=O)OCCO
86-88-4	PIVQQUNOTICCSA-UHFFFAOYSA-N	736366	C1=CC=C2C(=C1)C=CC=C2NC(=S)N
868-85-9	HZCDANOFLILNSA-UHFFFAOYSA-N	13361	COP(=O)OC
872-50-4	SECXISVLQFMRJM-UHFFFAOYSA-N	13387	CN1CCCC1=O
87-25-2	CDAWCLOXVUBKRW-UHFFFAOYSA-N	5801	C1=CC=C(C(=C1)N)O
87-56-9	LUMLZKVIXLWTCI-UHFFFAOYSA-N	66601	C(=O)C(=C(C(=O)O)Cl)Cl
87-59-2	VVAKEQGKZNKUSU-UHFFFAOYSA-N	6893	CC1=C(C(=CC=C1)N)C
87-61-6	RELMFMZEBKVZJC-UHFFFAOYSA-N	6895	C1=CC(=C(C(=C1)Cl)Cl)Cl
87-62-7	OKKJLVBELUTLKV-UHFFFAOYSA-N	887	CO
87-65-0	HOLHYSJJBXSLMV-UHFFFAOYSA-N	6899	C1=CC(=C(C(=C1)Cl)O)Cl
87-66-1	WQGWDDDVZFFDIG-UHFFFAOYSA-N	1057	C1=CC(=C(C(=C1)O)O)O
87-68-3	RWNKSTSCBHKHTB-UHFFFAOYSA-N	6901	C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl
87820-88-0	SOTLWPHEAQOHHC-UHFFFAOYSA-N	91746	CCC(=C1C(=O)CC(CC1=O)C2=C(C=C(C=C2C)C)C)NOCC
87-86-5	IZUPBVBPLAPZRR-UHFFFAOYSA-N	992	C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O
87-90-1	YRIZYWQGELRKNT-UHFFFAOYSA-N	6909	C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl
87-99-0	HEBKCHPVOIAQTA-UHFFFAOYSA-N	827	C(C(C(C(CO)O)O)O)O
88-04-0	OSDLLIBGSJNGJE-UHFFFAOYSA-N	2723	CC1=CC(=CC(=C1Cl)C)O
