InChIKey	CanonicalSMILES	Organism	Relation	LD50(mg/kg)	Confidence_Score(highest=9)
YXPIMXDODFJTEO-UHFFFAOYSA-L	[Br-].[Br-].CCCCCCCCCN1C(=O)c2c(nc(c3ccc[n+](Cc4cccc(C[n+]5cccc(c5)c6nc(c7ccccc7)c8C(=O)N(CCCCCCCCC)c9ccccc9n68)c4)c3)n2c%10ccccc1%10)c%11ccccc%11	Mus musculus	=	108.2	1
HMNVDJJGLGERID-UHFFFAOYSA-N	[Br-].CCCCCC[n+]1cccc(c1)c2nc(c3ccccc3)c4C(=O)Nc5ccccc5n24	Mus musculus	=	75.8	1
XGVGOEIUXUBDFQ-UHFFFAOYSA-N	[Cl-].O=C1Nc2ccccc2n3c(nc(c4ccccc4)c13)c5ccc[n+](Cc6ccccc6)c5	Mus musculus	=	65.7	1
POTZKYNYKBATRL-UHFFFAOYSA-N	[I-].CCCC[n+]1cccc(c1)c2nc(c3ccccc3)c4C(=O)Nc5ccccc5n24	Mus musculus	=	63.2	1
QMEZLTJXFZFPTQ-UHFFFAOYSA-M	[Cl-].CCCCCCN1C(=O)c2c(nc(c3ccc[n+](Cc4ccccc4)c3)n2c5ccccc15)c6ccccc6	Mus musculus	=	61.1	1
SZCYCFHVKOSRDB-UHFFFAOYSA-M	[I-].CCCCCCCCC[n+]1cccc(c1)c2nc(c3ccccc3)c4C(=O)N(CCCCCC)c5ccccc5n24	Mus musculus	=	52.5	1
APKFDSVGJQXUKY-INPOYWNPSA-N	C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O	Mus musculus	=	27.74	1
ISWSIDIOOBJBQZ-UHFFFAOYSA-N	Oc1ccccc1	Mus musculus	=	270.0	1
JKYJAQAGKXGATA-AXHZCLLHSA-N	CC(=O)Oc1ccccc1C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
XRTGPAZJEJEHNF-INTCKJDQSA-N	CC(C)Cc1ccc(cc1)C(C)C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
XRGYARAACFTFCG-CHZZILTFSA-N	COc1ccc2cc(ccc2c1)C(C)C(=O)OC[C@@H]3C[C@H](Cl)C[C@@H](O3)c4cccc5ccccc45	Mus musculus	>	2000.0	1
BLMBKPJFQYEJNV-RXYILKCJSA-N	Cl[C@H]1C[C@@H](COC(=O)Cc2ccccc2Nc3c(Cl)cccc3Cl)O[C@H](C1)c4cccc5ccccc45	Mus musculus	>	2000.0	1
XRTGPAZJEJEHNF-INTCKJDQSA-N	CC(C)Cc1ccc(cc1)C(C)C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
NGBHIVGGNZOOAA-OPDXVLSISA-N	CC(C(=O)OC[C@@H]1C[C@H](Cl)C[C@@H](O1)c2cccc3ccccc23)c4cccc(c4)C(=O)c5ccccc5	Mus musculus	>	2000.0	1
JKYJAQAGKXGATA-AXHZCLLHSA-N	CC(=O)Oc1ccccc1C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
BIWCDGGVOXODAP-DGGVXXCVSA-N	COC1=CC2C(C=C1)N(C(=O)c3ccc(Cl)cc3)C(=C2CC(=O)OC[C@@H]4C[C@H](Cl)C[C@@H](O4)c5cccc6ccccc56)C	Mus musculus	>	2000.0	1
BIWCDGGVOXODAP-DGGVXXCVSA-N	COC1=CC2C(C=C1)N(C(=O)c3ccc(Cl)cc3)C(=C2CC(=O)OC[C@@H]4C[C@H](Cl)C[C@@H](O4)c5cccc6ccccc56)C	Mus musculus	>	2000.0	1
XRGYARAACFTFCG-CHZZILTFSA-N	COc1ccc2cc(ccc2c1)C(C)C(=O)OC[C@@H]3C[C@H](Cl)C[C@@H](O3)c4cccc5ccccc45	Mus musculus	>	2000.0	1
BLMBKPJFQYEJNV-RXYILKCJSA-N	Cl[C@H]1C[C@@H](COC(=O)Cc2ccccc2Nc3c(Cl)cccc3Cl)O[C@H](C1)c4cccc5ccccc45	Mus musculus	>	2000.0	1
XRTGPAZJEJEHNF-INTCKJDQSA-N	CC(C)Cc1ccc(cc1)C(C)C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
NGBHIVGGNZOOAA-OPDXVLSISA-N	CC(C(=O)OC[C@@H]1C[C@H](Cl)C[C@@H](O1)c2cccc3ccccc23)c4cccc(c4)C(=O)c5ccccc5	Mus musculus	>	2000.0	1
JKYJAQAGKXGATA-AXHZCLLHSA-N	CC(=O)Oc1ccccc1C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
BIWCDGGVOXODAP-DGGVXXCVSA-N	COC1=CC2C(C=C1)N(C(=O)c3ccc(Cl)cc3)C(=C2CC(=O)OC[C@@H]4C[C@H](Cl)C[C@@H](O4)c5cccc6ccccc56)C	Mus musculus	>	2000.0	1
NGBHIVGGNZOOAA-OPDXVLSISA-N	CC(C(=O)OC[C@@H]1C[C@H](Cl)C[C@@H](O1)c2cccc3ccccc23)c4cccc(c4)C(=O)c5ccccc5	Mus musculus	>	2000.0	1
XRGYARAACFTFCG-CHZZILTFSA-N	COc1ccc2cc(ccc2c1)C(C)C(=O)OC[C@@H]3C[C@H](Cl)C[C@@H](O3)c4cccc5ccccc45	Mus musculus	>	2000.0	1
BLMBKPJFQYEJNV-RXYILKCJSA-N	Cl[C@H]1C[C@@H](COC(=O)Cc2ccccc2Nc3c(Cl)cccc3Cl)O[C@H](C1)c4cccc5ccccc45	Mus musculus	>	2000.0	1
BIWCDGGVOXODAP-DGGVXXCVSA-N	COC1=CC2C(C=C1)N(C(=O)c3ccc(Cl)cc3)C(=C2CC(=O)OC[C@@H]4C[C@H](Cl)C[C@@H](O4)c5cccc6ccccc56)C	Mus musculus	>	2000.0	1
XRTGPAZJEJEHNF-INTCKJDQSA-N	CC(C)Cc1ccc(cc1)C(C)C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
BLMBKPJFQYEJNV-RXYILKCJSA-N	Cl[C@H]1C[C@@H](COC(=O)Cc2ccccc2Nc3c(Cl)cccc3Cl)O[C@H](C1)c4cccc5ccccc45	Mus musculus	>	2000.0	1
JKYJAQAGKXGATA-AXHZCLLHSA-N	CC(=O)Oc1ccccc1C(=O)OC[C@@H]2C[C@H](Cl)C[C@@H](O2)c3cccc4ccccc34	Mus musculus	>	2000.0	1
NGBHIVGGNZOOAA-OPDXVLSISA-N	CC(C(=O)OC[C@@H]1C[C@H](Cl)C[C@@H](O1)c2cccc3ccccc23)c4cccc(c4)C(=O)c5ccccc5	Mus musculus	>	2000.0	1
XRGYARAACFTFCG-CHZZILTFSA-N	COc1ccc2cc(ccc2c1)C(C)C(=O)OC[C@@H]3C[C@H](Cl)C[C@@H](O3)c4cccc5ccccc45	Mus musculus	>	2000.0	1
YXITUVDHRFCYCH-UHFFFAOYSA-N	CCOC(=O)C(NCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N)c4ccc(O)cc4	Rattus norvegicus	=	80.0	1
MNGLTCYNDPVXKJ-UHFFFAOYSA-N	CCOC(=O)C(NCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N)c4ccccc4	Rattus norvegicus	=	80.0	1
XJAMZKVCOXBBIE-UHFFFAOYSA-N	CCOC(=O)C(CC(C)C)NCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N	Rattus norvegicus	=	80.0	1
YKTKHHLEKHAPQT-UHFFFAOYSA-N	COC(=O)C(NCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N)C(C)C	Rattus norvegicus	=	80.0	1
PSYHNWUCFLYWOK-UHFFFAOYSA-N	CCOC(=O)C(CO)NCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N	Rattus norvegicus	=	80.0	1
DWTLRIJSPZSOQK-UHFFFAOYSA-N	CCOC(=O)C(N)CSCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N	Rattus norvegicus	=	80.0	1
PWWKFYVBBMTEFU-UHFFFAOYSA-N	NCCSCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N	Rattus norvegicus	=	80.0	1
GDBUPLHCTFWLIK-UHFFFAOYSA-N	NC1=Nc2c(ncn2COC3COP(=O)(CSCCO)OC3)C(=O)N1	Rattus norvegicus	=	80.0	1
CXEVIXMHRKVVAH-UHFFFAOYSA-N	NC1=Nc2c(ncn2COC3COP(=O)(COCCO)OC3)C(=O)N1	Rattus norvegicus	=	80.0	1
AQISUAVTKHNRTI-UHFFFAOYSA-N	CCC(CO)NCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N	Rattus norvegicus	=	80.0	1
XYYAQLVHMYUVIR-UHFFFAOYSA-N	NC1=Nc2c(ncn2COC3COP(=O)(CNCCO)OC3)C(=O)N1	Rattus norvegicus	=	80.0	1
RKUFKQXGEXDEEQ-UHFFFAOYSA-N	NCCNCP1(=O)OCC(CO1)OCn2cnc3C(=O)NC(=Nc23)N	Rattus norvegicus	=	80.0	1
IRSCQMHQWWYFCW-UHFFFAOYSA-N	NC1=Nc2c(ncn2COC(CO)CO)C(=O)N1	Rattus norvegicus	=	80.0	1
UVCBIMBPMPUHSW-UHFFFAOYSA-N	COc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C3=NN(C(C3)c4ccc(cc4)[N+](=O)[O-])c5ccccc5	Rattus norvegicus	=	2383.38	1
WCVXOFIOFSWNJN-UHFFFAOYSA-N	COc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C3=NN(C(C3)c4ccccc4[N+](=O)[O-])c5ccccc5	Rattus norvegicus	=	2387.27	1
DCIURXGSWJKJCK-UHFFFAOYSA-N	COc1ccc(cc1)C2CC(=NN2c3ccccc3)c4ccc(NC(=O)c5cc(Cl)ccc5OC)cc4	Rattus norvegicus	=	2387.36	1
BIOSXSSWEOAGCO-UHFFFAOYSA-N	COc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C3=NN(C)C(C3)c4ccc(cc4)[N+](=O)[O-]	Rattus norvegicus	=	2543.74	1
JQGNGHHBIIJDRD-UHFFFAOYSA-N	COc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C3=NN(C)C(C3)c4ccccc4[N+](=O)[O-]	Rattus norvegicus	=	2345.63	1
GACINDCFAVRXQP-UHFFFAOYSA-N	COc1ccc(cc1)C2CC(=NN2C)c3ccc(NC(=O)c4cc(Cl)ccc4OC)cc3	Rattus norvegicus	=	2387.64	1
WUYKMZUCMIXFGX-UUILKARUSA-N	COc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C(=O)\C=C\c3ccc(cc3)[N+](=O)[O-]	Rattus norvegicus	=	1829.57	1
MPVAHRHMYMWPLX-XYOKQWHBSA-N	COc1ccc(Cl)cc1C(=O)Nc2ccc(cc2)C(=O)\C=C\c3ccccc3[N+](=O)[O-]	Rattus norvegicus	=	2398.69	1
RECZTVCDIURNFC-WLRTZDKTSA-N	COc1ccc(\C=C\C(=O)c2ccc(NC(=O)c3cc(Cl)ccc3OC)cc2)cc1	Rattus norvegicus	=	2234.77	1
KPHWPUGNDIVLNH-UHFFFAOYSA-M	[Na+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl	Mus musculus	=	350.0	1
YJRQZUHDLTUHHJ-FPCVCCKLSA-N	CC1=CC[C@@H]2[C@@H](O[C@@H](OC2(C)C)c3ccc(F)cc3)[C@@H]1O	Mus musculus	=	1000.0	1
SVBCKEKNHJSBNS-UHFFFAOYSA-N	Clc1ccc(cc1)N2CCN3C(=O)C(=NN=C23)c4ccccc4	Mus musculus	>	2000.0	1
DUHSQKBLGVKTSC-UHFFFAOYSA-N	COc1ccc(cc1)N2CCN3C(=O)C(=NN=C23)c4ccccc4	Mus musculus	>	2000.0	1
YLDYPHWLWAPXCI-UHFFFAOYSA-N	Cl.NCc1c(OCCO)cccc1OCCO	Mus musculus	>	1000.0	1
CKOSOTYHNWDCGO-UHFFFAOYSA-N	Cl.NCc1c(OCCCO)cccc1OCCCO	Mus musculus	=	690.0	1
KMIKWUOAHJQLHF-UHFFFAOYSA-N	Cl.NCc1c(OCCCCO)cccc1OCCCCO	Mus musculus	=	540.0	1
AAVGOGPFZOBHEB-UHFFFAOYSA-N	Cl.COCc1cccc(COC)c1CN	Mus musculus	=	240.0	1
YMUOWDVEABNFRP-UHFFFAOYSA-N	Cl.COc1cccc(OC)c1CN	Mus musculus	=	120.0	1
MSNXGYCWUSAKGM-UHFFFAOYSA-N	Cl.CCc1cccc(CC)c1CN	Mus musculus	=	92.0	1
HKHKKPJODACHAX-UHFFFAOYSA-N	Cl.CCOc1cccc(OCC)c1CN	Mus musculus	=	74.0	1
OTRFMXSSACXXCJ-UHFFFAOYSA-N	Cl.CCCc1cccc(CCC)c1CN	Mus musculus	=	55.0	1
PBDWDTKKWFPSLF-UHFFFAOYSA-N	Cl.CCCCc1cccc(CCCC)c1CN	Mus musculus	=	54.0	1
GXTUEJWOFAOFEA-UHFFFAOYSA-N	Cl.CCCOc1cccc(OCCC)c1CN	Mus musculus	=	37.0	1
YPDFZLVMJUHPBI-UHFFFAOYSA-N	Cl.CCCCOc1cccc(OCCCC)c1CN	Mus musculus	=	25.0	1
UGJMXCAKCUNAIE-UHFFFAOYSA-N	NCC1(CC(=O)O)CCCCC1	Mus musculus	>	8000.0	1
JAWPQJDOQPSNIQ-UHFFFAOYSA-N	O=C1CC2(CCCCC2)CN1	Mus musculus	=	300.0	1
UCUWZJWAQQRCOR-AIMGAIMTSA-N	CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1C[C@H]3OC(=O)[C@H](O)[C@@]4(O)C(=C)[C@@H](O)[C@@]5(O)OC[C@]34[C@@H]25	Mus musculus	=	50.0	1
VNBGPHCVNQETDT-UHFFFAOYSA-N	Cl.C(CSc1ncnc2ccccc12)CN3CCCCC3	Mus musculus	=	89.1	1
NQINOPMDKDUFPZ-UHFFFAOYSA-N	Cl.O=C1N(CCCN2CCCCC2)C=Nc3ccccc13	Mus musculus	=	162.0	1
GPSOQCMPSSIKQY-UHFFFAOYSA-N	Cl.C(CSc1cnc2ccccc2n1)CN3CCCCC3	Mus musculus	=	104.0	1
MOCKMRLKGXHIFJ-UHFFFAOYSA-N	Cc1c(OCCCCN2CCC(CC2)c3noc4cc(F)ccc34)ccc5C6=C(CCC6)C(=O)Oc15	Mus musculus	>	2000.0	1
GHXLBNFVXSCRIX-UHFFFAOYSA-N	COc1ccc2C=C(SC(=O)c2c1OC)C(=O)Nc3ccc(cc3)S(=O)(=O)N	Mus musculus	=	870.0	1
MMXILUNRUVYBEY-UHFFFAOYSA-N	COc1ccc2C=C(SC(=O)c2c1OC)C(=O)Nc3cccc(c3)C(F)(F)F	Mus musculus	=	750.0	1
NIMDAALEQXDANU-UHFFFAOYSA-N	COc1ccc2C=C(SC(=O)c2c1OC)C(=O)Nc3nc(cs3)c4ccccc4	Mus musculus	=	515.0	1
MFPOLCOTDSGJDD-UHFFFAOYSA-N	O=C(Nc1cccc2ccccc12)C3=Cc4ccccc4C(=O)S3	Mus musculus	=	410.0	1
NNFCIKHAZHQZJG-UHFFFAOYSA-N	[K+].[C-]#N	Homo sapiens	=	2.86	1
MDNWOSOZYLHTCG-UHFFFAOYSA-N	Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O	Rattus norvegicus	=	1683.0	1
MDNWOSOZYLHTCG-UHFFFAOYSA-N	Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O	Rattus norvegicus	=	1506.0	1
ZGBDBEBSHACLIT-NNUTVPELSA-N	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)OCc6ccccc6	Mus musculus	>	500.0	1
BSIVEGWCFQNLBW-GILJNRBMSA-N	CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
MHBMMRBEHJHMCL-CHQNGUEUSA-N	CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
RIVOYMBXAGXMKR-FMYROPPKSA-N	N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
HQVIVVFQPBDLHI-NNUTVPELSA-N	N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)OCc6ccccc6	Mus musculus	>	500.0	1
JHLUXWNYQJLION-NAYUSWPISA-N	CSCC[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
CGBQRXRCNKJLDW-NSGJQZOKSA-N	N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
WSZIZNDNKSRCPT-FMYROPPKSA-N	N[C@@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
UJJWKXTWEXCQFS-NAYUSWPISA-N	N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
BGWHXRIRHLBFQX-NSGJQZOKSA-N	N[C@@H](CCC(=O)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
UNIUMGHNUXLZDA-FMYROPPKSA-N	N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc5ccccc5	Mus musculus	>	500.0	1
BHLQRMKQXNRFKO-UHFFFAOYSA-N	Cl.COc1ccc(CN2CCN(CC2)C(C(O)c3ccccc3)c4ccccc4Cl)cc1	Mus musculus	=	509.0	1
WUXLCJZUUHIXFY-FFHNEAJVSA-N	COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O	Mus musculus	=	574.0	1
RMMXTBMQSGEXHJ-UHFFFAOYSA-N	CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2	Mus musculus	=	523.0	1
BHLQRMKQXNRFKO-UHFFFAOYSA-N	Cl.COc1ccc(CN2CCN(CC2)C(C(O)c3ccccc3)c4ccccc4Cl)cc1	Mus musculus	=	431.0	1
WUXLCJZUUHIXFY-FFHNEAJVSA-N	COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O	Mus musculus	=	271.0	1
RMMXTBMQSGEXHJ-UHFFFAOYSA-N	CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2	Mus musculus	=	385.0	1
BHLQRMKQXNRFKO-UHFFFAOYSA-N	Cl.COc1ccc(CN2CCN(CC2)C(C(O)c3ccccc3)c4ccccc4Cl)cc1	Rattus norvegicus	>	3200.0	1
WUXLCJZUUHIXFY-FFHNEAJVSA-N	COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O	Rattus norvegicus	=	1178.0	1
RMMXTBMQSGEXHJ-UHFFFAOYSA-N	CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2	Rattus norvegicus	>	2000.0	1
BHLQRMKQXNRFKO-UHFFFAOYSA-N	Cl.COc1ccc(CN2CCN(CC2)C(C(O)c3ccccc3)c4ccccc4Cl)cc1	Rattus norvegicus	=	584.0	1
WUXLCJZUUHIXFY-FFHNEAJVSA-N	COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OP(=O)(O)O	Rattus norvegicus	=	365.0	1
RMMXTBMQSGEXHJ-UHFFFAOYSA-N	CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2	Rattus norvegicus	=	511.0	1
RMMXTBMQSGEXHJ-UHFFFAOYSA-N	CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2	Rattus norvegicus	>	2560.0	1
UKYLHZRUKZEFQV-LYZMWBCSSA-N	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)NCCO)C1.OS(=O)(=O)O	Mus musculus	=	4.4	1
CMETZZJMYSIMKL-BLBXNVQISA-N	CN1[C@@H]2CC[C@H](CC(C2)OC(=O)C(CO)c3ccccc3)N1C	Mus musculus	=	150.0	1
VJFQPODMEGSXHC-RIMUKSHESA-N	CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3.OS(=O)(=O)O	Mus musculus	=	250.0	1
INOIQYQKFLHKBA-XNCATBIHSA-N	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)NCCSSCCNC(=O)[C@@]%10(O)[C@H](O)[C@]%11(CC)C=CCN%12CC[C@@]%13([C@H]%11%12)[C@H]%10N(C)c%14cc(OC)c(cc%13%14)[C@]%15(C[C@@H]%16CN(CCc%17c%15[nH]c%18ccccc%17%18)C[C@](O)(CC)C%16)C(=O)OC)C1.OS(=O)(=O)O	Mus musculus	=	6.9	1
COFJBSXICYYSKG-FJFFLIEUSA-N	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)N)C1.OS(=O)(=O)O	Mus musculus	=	6.3	1
AQTQHPDCURKLKT-JKDPCDLQSA-N	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1.OS(=O)(=O)O	Mus musculus	=	2.1	1
KDQAABAKXDWYSZ-PNYVAJAMSA-N	CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1.OS(=O)(=O)O	Mus musculus	=	10.0	1
KKHGLOPLDOJBGU-UHFFFAOYSA-N	OC(=O)C(=O)O.C=CCN1CC2CC(C1)c3ccccc23	Mus musculus	=	47.0	1
SYFWSHDZJQVDBS-UYBBCXEVSA-N	Br.C[C@H]1C2Cc3ccc(O)cc3C1(C)CCN2CCC#N	Mus musculus	=	489.0	1
FMUHCUURJZJRMK-GMPMQVMDSA-N	O.Cl.Oc1ccc2CC3C4CCCC[C@]4(CCN3CCC#N)c2c1	Mus musculus	=	534.0	1
KNQNDRIJHNYXGG-UHFFFAOYSA-N	CC(O)N1CCN(CC1)c2cccc(c2)C(F)(F)F	Mus musculus	=	740.0	1
QBYPVSPDWKEXRG-UHFFFAOYSA-N	OC(=O)c1ccccc1Nc2ccnc3cc(ccc23)C(F)(F)F	Mus musculus	=	1000.0	1
ZSHCWNWXGBPSSN-UHFFFAOYSA-N	FC(F)(F)Sc1ccc2c(Nc3ccccc3C(=O)OCCN4CCN(CC4)c5ccccc5)ccnc2c1	Mus musculus	=	1200.0	1
WUZZMDNESQIDNQ-UHFFFAOYSA-N	FC(F)(F)Oc1ccc2c(Nc3ccccc3C(=O)OCCN4CCN(CC4)c5ccccc5)ccnc2c1	Mus musculus	=	1300.0	1
JMCFDHMGNJAITC-UHFFFAOYSA-N	FC(F)(F)Oc1ccc2c(Nc3ccccc3C(=O)OCCN4CCN(CC4)c5cccc(c5)C(F)(F)F)ccnc2c1	Mus musculus	=	1500.0	1
ROICIQOKAAEXMM-UHFFFAOYSA-N	FC(F)(F)c1cccc(Nc2ccccc2C(=O)OCCN3CCN(CC3)c4ccccc4)c1	Mus musculus	>	2000.0	1
DRKFGXIGWCTHOD-UHFFFAOYSA-N	FC(F)(F)Oc1cccc(Nc2ccccc2C(=O)OCCN3CCN(CC3)c4ccccc4)c1	Mus musculus	=	2000.0	1
CYZMKOGILQUQRZ-UHFFFAOYSA-N	FC(F)(F)Sc1cccc(Nc2ccccc2C(=O)OCCN3CCN(CC3)c4cccc(Cl)c4)c1	Mus musculus	=	2000.0	1
LXABGYAXHNLPEO-UHFFFAOYSA-N	CC(CN1CCN(CC1)c2ccccc2)OC(=O)c3ccccc3Nc4ccnc5cc(Cl)ccc45	Mus musculus	>	2000.0	1
RXQQIVAQBYVVOR-UHFFFAOYSA-N	Clc1ccc2c(Nc3ccccc3C(=O)OCCCN4CCN(CC4)c5ccccc5)ccnc2c1	Mus musculus	=	2000.0	1
LLBLXGVWHQTALB-UHFFFAOYSA-N	Clc1ccc(cc1)N2CCN(CCOC(=O)c3ccccc3Nc4ccnc5cc(Cl)ccc45)CC2	Mus musculus	>	2000.0	1
LPHRGJNQGFMZDE-UHFFFAOYSA-N	FC(F)(F)Sc1cccc(c1)N2CCN(CCOC(=O)c3ccccc3Nc4ccnc5cc(SC(F)(F)F)ccc45)CC2	Mus musculus	=	2200.0	1
XBVLEIVXSOQLFB-UHFFFAOYSA-N	FC(F)(F)c1cccc(c1)N2CCN(CCOC(=O)c3ccccc3Nc4ccnc5cc(Cl)ccc45)CC2	Mus musculus	=	2500.0	1
DCBMRRIKIZOMGP-UHFFFAOYSA-N	FC(F)(F)c1ccc2c(Nc3ccccc3C(=O)OCCN4CCN(CC4)c5ccccc5)ccnc2c1	Mus musculus	=	2500.0	1
UCKXYPLEJSZYDX-UHFFFAOYSA-N	FC(F)(F)Sc1cccc(c1)N2CCN(CCOC(=O)c3ccccc3Nc4ccnc5cc(Cl)ccc45)CC2	Mus musculus	=	3000.0	1
LSJYIEDOBPCYSA-UHFFFAOYSA-N	Cc1ccc(Cl)cc1N2CCN(CCOC(=O)c3ccccc3Nc4ccnc5cc(ccc45)C(F)(F)F)CC2	Mus musculus	=	3000.0	1
