Molregno	StandardInChIKey	Chirality	IsProdrug	CanonicalSMILES
910793	QXYXZOXEPMANBZ-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)C(=O)n2cnnc2N
33668	GZSCFURMBHMSCE-LQVSISNVSA-N	Unknown	Unknown	C[C@H]1CC2C3CCC(=O)C3(C)CCC2C4(C)CCC(=O)C=C14
33667	WNMJYKCGWZFFKR-UHFFFAOYSA-N	Racemic	No	COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3
772753	GUIRKQFWPGOAKG-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)N(C)S(=O)(=O)c2ccc3NC(=O)CCc3c2
33664	MVWVFYHBGMAFLY-UHFFFAOYSA-N	Achiral	No	Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45
772756	NJFIWKQUMYJVFB-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)S(=O)(=O)CCc2nnc(NC(=O)COc3cccc(C)c3)s2
822146	VWMGBHVRRNKOAE-UHFFFAOYSA-N	Unknown	Unknown	CC1(C)CCCC2(C)C3C(O)CC2(C)C(O)C13
822144	SHIBSTMRCDJXLN-GVILULPJSA-N	Unknown	Unknown	C[C@@]12CC[C@H](O)C[C@@H]1CC[C@H]3[C@@H]2C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5
983011	SBEGJCXHKGNQBB-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(Oc2ncc3N=C(CCc4ccccc4)C(=O)N(C)c3n2)cc1
983010	HVZAKHYZYHARPZ-UHFFFAOYSA-N	Unknown	Unknown	CN(Cc1occc1)c2ncncc2c3ccccc3C
1968546	WWSWXUCLNZWXKO-IZCXSWDTSA-N	Unknown	Unknown	CC(C)[C@](C)(NCc1ccc2ncccc2c1)c3cn(nn3)C(CCS(=O)(=O)C)C(=O)COc4c(F)c(F)cc(F)c4F
475789	ZOGQVDNJFFFWNX-HXOBKFHXSA-N	Unknown	Unknown	CO[C@H](C)[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc3c(C)cc(C)cc3C)C(=O)O
475788	GQUSZXYYGWDYMM-DEOSSOPVSA-N	Unknown	Unknown	CCCCOC[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc3c(C)cc(C)cc3C)C(=O)O
520481	IFIUFCJFLGCQPH-UHFFFAOYSA-N	Unknown	Unknown	CN(C)S(=O)(=O)c1cc(ccc1C)[N+](=O)[O-]
328863	DTRYLKVJZPTTIX-UHFFFAOYSA-N	Unknown	Unknown	Cc1cccc(c1)c2nc(sc2c3ccnc(NCCc4ccccc4)c3)c5ccc(cc5)S(=O)(=O)C
328862	IKWWNWZDGSCJRW-UHFFFAOYSA-N	Unknown	Unknown	CCc1nc(c2cccc(C)c2)c(s1)c3ccnc(NC(=O)Cc4ccccc4)c3
475787	QVJHMRWWDUKACM-DEOSSOPVSA-N	Unknown	Unknown	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](COCC(C)(C)C)C(=O)O)c(C)c1
753941	SJVYQRBAHIOAHW-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(C)c1ccc(cc1)c2nnc(SCc3ccc(Cl)cc3)n2c4cccc(c4)C(F)(F)F
475783	FGRDDBUIDBOXJH-XFULWGLBSA-N	Unknown	Unknown	Cl.N[C@@H](CC(=O)N1CCCN(CC1)C(=O)c2ccc(nc2)C(=O)O)Cc3cc(F)c(F)cc3F
475782	YTBXOSOBDLKNJO-PKLMIRHRSA-N	Unknown	Unknown	Cl.N[C@@H](CC(=O)N1CCCN(CC1)C(=O)c2ccc(cc2)S(=O)(=O)N)Cc3cc(F)c(F)cc3F
1120739	QGIHHNDVUYFYBK-MELADBBJSA-N	Unknown	Unknown	CC(C)(C)OC(=O)[C@H]([C@@H]1N[C@@H](C(=O)O)C(C)(C)S1)N2C(=O)c3ccccc3C2=O
1120738	VNYZAXKMUWIRIZ-TVQWYVNWSA-N	Unknown	Unknown	CCOC(=O)CCN1C(=O)[C@H]2CC[C@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/NC(=O)OCC)[C@@H]2C1=O
1016789	RXPRRQLKFXBCSJ-VTVVEXCCSA-N	Unknown	Unknown	CC[C@]12CCCN3CCc4c(C13)n(c5ccccc45)[C@@](O)(C2)C(=O)OC
555432	DWDQEEKCGYZRIY-KGLIPLIRSA-N	Unknown	Unknown	N[C@@H](CC(=O)N1CCC[C@H]1CNc2ncccn2)Cc3cc(F)c(F)cc3F
1120731	HUOLKQUXHJEHAR-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)N2C(c3ccccn3)c4c(C)n[nH]c4C2=O
1120730	CURBACXRQKTCKZ-JOOCEMHNSA-N	Unknown	Unknown	OC(=O)[C@@H]1[C@H]([C@H]([C@H]1C(=O)O)C(=O)O)C(=O)O
1120733	AZJPXCYIJMUEHQ-JRALGIKKSA-N	Unknown	Unknown	C[C@@H](N1C(=O)[C@@H]2CC[C@H]3[C@@H]([C@H](O)[C@H](O)CC3=O)[C@@H]2C1=O)c4ccccc4
1120732	LFCILNBOBBSWDY-XQJVUWEDSA-N	Unknown	Unknown	CCOC(=O)N\N=C/1\C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@@H]3[C@@H]2C(=O)N(C3=O)c4ccc(F)cc4F
1120735	JOSBWSOBVSTYMY-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1OC)C2N(Cc3ccccc3)C(=O)CN(C4CCCCCC4)C2=O
1120734	KUVLTGYDEWFRLP-UHFFFAOYSA-N	Unknown	Unknown	Oc1ccc(Br)cc1C(=O)Nc2ccc(cc2)c3cn4ccccc4n3
1120737	ZZGXAOTUQMPJSZ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)N2CCN(CC2)c3nc(Nc4ccc(F)cc4)nc(OC)n3
1120736	HWRZVKYGDILQIE-UHFFFAOYSA-N	Unknown	Unknown	COCC(=O)N1CCC2(CCN(Cc3ccc(cc3)C#N)CC2)CC1
47409	KSEBMYQBYZTDHS-HWKANZROSA-N	Unknown	Unknown	COc1cc(\C=C\C(=O)O)ccc1O
788830	CAQPJWZADUFHTI-UHFFFAOYSA-N	Unknown	Unknown	O=C(NCCN1CCN(Cc2ccccc2)CC1)C3CN(C4CCCC4)C(=O)C3
788839	DVJCXKBTBXXIKT-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1C(N2CCCc3ccccc23)c4nnnn4C(C)(C)C
1333285	CIPPBSIONMAVDW-NSHDSACASA-N	Unknown	Unknown	COc1ccc(c2oc([C@H](C)N)c(n2)C(=O)NCc3ccc(F)cc3F)c4ccc(nc14)C(F)(F)F
347013	PBIBEWTURATALQ-UHFFFAOYSA-N	Unknown	Unknown	CCCc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
347012	PUNWCEDDQDAMTK-UHFFFAOYSA-N	Unknown	Unknown	CCc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
993863	RMBPSQWMIZENQJ-UHFFFAOYSA-N	Unknown	Unknown	Nc1nnc(s1)C(c2ccccc2)c3ccccc3
57551	RINPELQWLUGERM-UHFFFAOYSA-N	Unknown	Unknown	CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1c2ccc(Cn3c(CC)nc4c(C)cc(C)nc34)cc2
516613	IXMNYLMWWGRTJQ-UHFFFAOYSA-N	Unknown	Unknown	CCC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cncc(OC)c3
934182	KNOCTBUPCSJJKJ-UHFFFAOYSA-N	Unknown	Unknown	O=C(NNC(=O)c1cccnc1)Nc2cccc3ccccc23
793272	JZRGCUJFJFYJCX-UHFFFAOYSA-N	Unknown	Unknown	COc1[nH]nc2nncnc12
516617	CPUAZCHEZPJRLH-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cncc(c3)N4CCOCC4
516616	IGPZAROLAAZMAV-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cc(ccn3)N4CCOCC4
35894	DQBOLYOAFHZWDL-UHFFFAOYSA-N	Unknown	Unknown	COc1cccc(CNC(=O)c2c3CCCCn3c4c(ncnc24)N5CCN(CCc6ccc(F)c(F)c6)CC5)c1OC
516614	OIGKTTFTKCPYQX-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)Nc1cc(nc(n1)n2nc(C)cc2C)c3cncc(OC)c3
481935	BJIOGJUNALELMI-ARJAWSKDSA-N	Unknown	Unknown	COc1cc(\C=C/C)ccc1O
481934	BNWJOHGLIBDBOB-UHFFFAOYSA-N	Unknown	Unknown	COc1cc(CC=C)cc2OCOc12
811712	JJSCBORKRKWOAV-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(NC(=O)CCC(=O)NNS(=O)(=O)c2ccccc2)c(C)c1
867392	OOFNZGUUKNOAIX-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)C(Sc1nnc(c2ccccc2)n1c3ccccc3)(N=Nc4ccccc4)C(=O)Nc5ccccc5
403095	NJPWXCCVGLUPFM-QGZVFWFLSA-N	Unknown	Unknown	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cnc5cc(C)nn5c4C
403097	GGGPOYPNHTZKFQ-OAHLLOKOSA-N	Unknown	Unknown	C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn(C)nc4C
1829997	RSAAGCWSUZIMPM-UHFFFAOYSA-N	Unknown	Unknown	CC(C)N1Cc2cc(ccc2C1=O)c3onc(c3C)c4ccc(F)cc4F
1761629	IMALFRARGBYHGG-BTTYYORXSA-N	Unknown	Unknown	CN1C(=O)C=C(N[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)c4cnn(C)c4Cl)c5cccnc15
1069258	XLYDBSIMZKYIRB-OCCSQVGLSA-N	Unknown	Unknown	O=C(N[C@H]1C[C@@H]1c2ccccc2)c3ccc4nonc4c3
946813	QYCBHWZDMJNIFS-UHFFFAOYSA-N	Unknown	Unknown	CN1CCCC2(CCN(CC2)C(=O)c3csnn3)C1
1069257	GWFJJCPRJHUFIT-QIONWKSUSA-N	Unknown	Unknown	COc1cccc2CCC(Cc12)C(=O)N[C@H]3C[C@@H]3c4ccccc4
487193	AEOBYHAZFRJFPZ-QFIPXVFZSA-N	Unknown	Unknown	COc1cccc(C2=C(C)N(Cc3c(F)cccc3C(F)(F)F)C(=O)N(C[C@H](N)c4ccccc4)C2=O)c1F
646083	INEVLYSQGADGGJ-UHFFFAOYSA-N	Unknown	Unknown	CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1c2ccc(cc2)C(=O)c3occn3
979421	XZFAEKDEAQZKCN-NSHDSACASA-N	Unknown	Unknown	CCNC(C)(C)[C@@H](SS)c1ccc(Br)cc1
988791	IYYXYOYOGCPTFR-UHFFFAOYSA-N	Unknown	Unknown	Cc1onc(NC(=O)c2ccc(cc2)S(=O)(=O)Nc3ccccc3)c1
900470	SPXACGZWWVIDGR-RDRKLIOFSA-N	Unknown	Unknown	CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3[C@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O.CS(=O)(=O)O
1337941	ADYPGEBADRLHCY-UHFFFAOYSA-N	Unknown	Unknown	Cc1n[nH]c(C(=O)O)c1Cc2cc3ccccc3s2
127941	NCYCYZXNIZJOKI-OVSJKPMPSA-N	Unknown	Unknown	C\C(=C/C=O)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
954673	SSYAUVNBEGNTHT-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc2ccccc2n1CCNC(=O)c3ccccc3
838116	UVIFVTUCLYJQDF-CVRMKDPGSA-N	Unknown	Unknown	C[C@H]([C@@H]1C[C@@]1(C)[C@@H](NS(=O)(=O)c2ccc3ccccc3c2)c4ccccc4)C(=O)Nc5ccc6ccccc6c5
366845	LGJRRERRFSZFTJ-UHFFFAOYSA-N	Unknown	Unknown	CCOC(=O)N1CCC(CC1)NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c4ccccc24
896787	HFHFPCVDUCBNLG-LJQANCHMSA-N	Unknown	Unknown	NC(=O)c1ccc(OC[C@H](O)CN2CCC(=CC2)c3ccc(F)cc3)cc1
750637	VBCQMSZCKCFYGU-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccccc1N2CCN(CC2)C(=O)Nc3ccc4OCC(=O)Nc4c3
896782	SOGBWUGCTDSXCM-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(Oc2ncc3N=C(C(=O)N(C4CC4)c3n2)c5ccc(OC)cc5)cc1
896783	FYUIRIHWRZOJGM-UHFFFAOYSA-N	Unknown	Unknown	CC(C)NC(=O)N1CCCC2(CCN(CC2)C(=O)c3csnn3)C1
988245	QVZFCBSUDIUZPI-UHFFFAOYSA-N	Unknown	Unknown	CC(C)N(CCNC(=O)C1CCC(=O)N1Cc2ccc(F)cc2)Cc3ccccc3
1014926	OOXXVKGKKJEPAG-MQDSBKNASA-N	Unknown	Unknown	C[C@]1(C[C@H]1C2CCCCC2)C(NC(=O)c3ccccc3)c4ccc(cc4)c5ccccc5
704921	ROKRAUFZFDQWLE-UHFFFAOYSA-M	Achiral	No	[Na+].CCN1C=C(C(=O)[O-])C(=O)c2ccc(C)nc12
511340	BHTUHPLMWNGSLY-IAGOWNOFSA-N	Unknown	Unknown	Cc1ccccc1O[C@H]2[C@@H](CN)OCc3ccccc23
474951	PTLMRHVAGWFRJQ-VWLOTQADSA-N	Unknown	Unknown	Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](C4CCCC4)C(=O)O)c(C)c1
511344	WINONEAFBRSOAL-IRXDYDNUSA-N	Unknown	Unknown	CNC[C@@H]1OCc2ccccc2[C@@H]1Oc3ccccc3Cl
511345	WINONEAFBRSOAL-IAGOWNOFSA-N	Unknown	Unknown	CNC[C@H]1OCc2ccccc2[C@H]1Oc3ccccc3Cl
511347	DKMITNDZRUDDGX-IAGOWNOFSA-N	Unknown	Unknown	CNC[C@H]1OCc2ccccc2[C@H]1Oc3ccccc3C(F)(F)F
511348	JMYADEOPJFRDDM-RTBURBONSA-N	Unknown	Unknown	CNC[C@H]1OCc2ccccc2[C@H]1Oc3cccc(C)c3C
1679851	MNXDKWXDLTUETH-FADJLKOXSA-N	Unknown	Unknown	CN1N(C(=O)C(=C1C)\N=C\C2=C(Oc3ccccc3C2c4ccc(C)cc4)c5ccccc5)c6ccccc6
995429	RSUVYMGADVXGOU-YPKPFQOOSA-N	Unknown	Unknown	CN(C)CCCSc1ccccc1NC(=O)\C=C/c2ccccc2
1797661	TZDSHVRGWKAGEA-KJEGMACNSA-N	Unknown	Unknown	CCS(=O)(=O)O.O[C@H]1C[C@H]2CC[C@@H](C1)N2CCCN3c4ccccc4Sc5ccc(Cl)cc35
946106	GKCOQVFWMRLOOE-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)N2C(C(CCC2=O)C(=O)Nc3ccccn3)c4ccc(OC)c(OC)c4
946101	SKULDIFLJCDKAV-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)N1CCC2(CCCN(C2)c3ccccn3)CC1
449148	BSMNRYCSBFHEMQ-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccc(cc1Cl)C23CNCC2C3
485131	VHVPQPYKVGDNFY-DKYCYSLVSA-N	Unknown	Unknown	CC[C@@H](C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@@H]5CO[C@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4
277261	ALRLPDGCPYIVHP-UHFFFAOYSA-N	Unknown	Unknown	[O-][N+](=O)c1ccc2ccc3cccc4ccc1c2c34
933326	NIMLQBUJDJZYEJ-UHFFFAOYSA-N	Unknown	Unknown	CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O
708931	LUCJQRCTXXOATA-IZLXSDGUSA-N	Unknown	Unknown	COC(=O)NCc1ccc(Cl)c(CN(C2CC2)C(=O)[C@H]3CNCC[C@@H]3c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)cc4)c1
859773	FCRALQSACSRZNV-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCNCC4)C
859770	TVMMUPCWDMSACV-UHFFFAOYSA-N	Unknown	Unknown	CC1=Nc2cnc(nc2N(Cc3ccc(F)cc3)C1=O)N4CCOCC4
510763	XBVDRLSPKAFNGG-UHFFFAOYSA-N	Unknown	Unknown	OC1(CCc2cc(ccc12)c3ccc(F)cc3)c4cccnc4
510765	NIYOFXPODJVAGK-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)c2ccc3c(CCC3(O)c4ccncc4)c2
510764	NPTCBAGFEZBWJN-UHFFFAOYSA-N	Unknown	Unknown	OC1(CCc2cc(ccc12)c3ccc(F)cc3)c4ccncc4
1623785	JELFUQAHMVGHOB-UHFFFAOYSA-N	Unknown	Unknown	OC(=O)c1csc(n1)n2nc(c3ccccc3)c4ccc(cc24)C(F)(F)F
1005047	RUWFIANDFXFZQA-UHFFFAOYSA-N	Unknown	Unknown	CC(C)CC1NC(=S)N(C2CCCCC2)C1=O
1378008	PAFKTGFSEFKSQG-PAASFTFBSA-N	Single_Stereoisomer	No	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2n5cnc6ccccc56
975979	LUZRJRNZXALNLM-WHVWHDPISA-N	Unknown	Unknown	CN1C[C@@H](C[C@@H]2[C@@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O
989118	LHKZIUFTPWMHKX-UHFFFAOYSA-N	Unknown	Unknown	CCN1C(=O)N(CC)c2cc(ccc12)[N+](=O)[O-]
947059	OIXCRNICJPORNB-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc2nc(Nc3nc(O)cc(n3)c4ccccc4)nc(C)c2c1
1499898	KFNVAIUTZXCDKO-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2OCC3(C(=O)N(Cc4oc(cc4)C(F)(F)F)c5ccccc35)c2n1
1499893	ZPBJZVCHEDJNGK-CRIUFTBBSA-N	Unknown	Unknown	COc1cc2c(OCC23C(=O)N(C[C@H]4CCCO4)c5ccccc35)cn1
1499892	QVKFVTFAPBNNMR-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2c(OCC23C(=O)Nc4ccccc34)cn1
1499891	MGUORPGEPGUEIR-UHFFFAOYSA-N	Unknown	Unknown	Fc1cc2OCC3(C(=O)N(Cc4ncccc4C(F)(F)F)c5ccccc35)c2cc1C#N
1499890	UPWKPDDBARPPBG-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2OCC3(C(=O)N(Cc4ccc(Cl)s4)c5ccccc35)c2cc1OC
1499897	AAJMBUNHJRDMPE-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2OCC3(C(=O)Nc4ccccc34)c2n1
1499896	UAGKOSVYQYDDOQ-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2c(OCC23C(=O)N(Cc4oc(cc4)C(F)(F)F)c5ccccc35)cn1
1499895	HSKFKYVDOPZTIM-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2c(OCC23C(=O)N(CC4CCCCO4)c5ccccc35)cn1
1499894	ZPBJZVCHEDJNGK-SZQRVLIRSA-N	Unknown	Unknown	COc1cc2c(OCC23C(=O)N(C[C@@H]4CCCO4)c5ccccc35)cn1
686587	WHQBXIJBXXREON-UHFFFAOYSA-N	Unknown	Unknown	Cn1cc(Br)c(n1)C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2
396273	IYTDSNSLAQHLJL-XIRDDKMYSA-N	Unknown	Unknown	CCCC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1N
741689	WAWYGFAPQWMFQR-UHFFFAOYSA-N	Unknown	Unknown	O=C(N1CCC2(CC1)CN(C2)c3ccccc3)c4ccncc4
741686	SBZHUGLIJXRCDH-UHFFFAOYSA-N	Unknown	Unknown	COCCN1C(=O)C(=Nc2cnc(nc12)N3CCNCC3)CCc4ccccc4
582183	GYHNFQYONGGRTE-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2CCN(Cc2cc1OC)C(=O)C34CC5CC(C3)CC(C5)(C4)c6ccc(OCC(=O)Nc7cccc8cccnc78)cc6
937517	OPVYXLGDTLRIDN-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1c2cncnc2NCCN3CCOCC3
582181	AELBOLRAJBHJSP-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2CCN(Cc2cc1OC)C(=O)C34CC5CC(C3)CC(C5)(C4)c6ccc(OCC(=O)Nc7cccc(c7)C#N)cc6
943682	GWQHZKXQGNKXCL-UHFFFAOYSA-N	Unknown	Unknown	Brc1cccc(c1)c2oc(cc2)C(=O)Nc3cccc(NC(=O)c4occc4)c3
865098	Unknown	Unknown	Unknown	Unknown
617641	VMYTXBKVYDESSJ-USOAJAOKSA-N	Unknown	Unknown	C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
724817	IBRNTSDETLHNMM-UHFFFAOYSA-N	Unknown	Unknown	[O-][N+](=O)c1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3[N+](=O)[O-])n2
1591028	RKUNBYITZUJHSG-VFSICIBPSA-N	Unknown	Unknown	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3
714406	KWMDFXCWUUOHPX-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(C(=N)c2ccccc2Cc3cccc4ccccc34)c5ccccc15
1075228	WRTLWHJYYOYYFJ-UHFFFAOYSA-N	Unknown	Unknown	CC(C)S(=O)(=O)N1CCN(CC1)C2=C(OC3CCC(F)C3)C(=O)N(N=C2)c4cc(F)cc(F)c4
714405	JLVXUVJNMZBXSS-UHFFFAOYSA-N	Unknown	Unknown	CN(CCc1ccccn1)c2ccc3c(Cc4ccccc34)c2
821555	SYAMTDZNRQLGEQ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(Oc2ncc3N=C(C(=O)N(C4CC4)c3n2)c5cc(F)cc(F)c5)cc1
796580	VMYCVPWLRACKLU-UHFFFAOYSA-N	Unknown	Unknown	CCCCOC(=O)Nc1cccc(c1)C(=O)OCC
484265	QRYRORQUOLYVBU-VBKZILBWSA-N	Unknown	Unknown	CC(C)c1cc2CC[C@H]3C(C)(C)CCC[C@]3(C(=O)O)c2c(O)c1O
890256	AUYNAQBXXDSBJP-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(OC(=O)CCCNC(=O)OC(C)(C)C)c2C3=C(CCC3)C(=O)Oc2c1
327199	HDJQGQGNKJFUSV-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2ccccc2cc1n3ccnc3
920445	ZOJFVEAUILBXHX-UHFFFAOYSA-N	Unknown	Unknown	CCN(CC)C(=O)COc1ccc(cc1)S(=O)(=O)N2CCOCC2
920444	HSYHJFUKMPMLEU-UHFFFAOYSA-N	Unknown	Unknown	Cc1cnc(CNc2ccnc(n2)c3cccc(c3)C#N)cn1
781532	YVNAYSHNIILOJS-UHFFFAOYSA-N	Unknown	Unknown	O.O.Cl.Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
827256	KWEYECLPYPLJFN-UHFFFAOYSA-N	Unknown	Unknown	CCCC(=O)N1CCN(CC1)c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2
875863	KLCZTGVLRSMQTI-FYWRMAATSA-N	Unknown	Unknown	O=C(N\C(=C\c1occc1)\C(=O)N2CCCCCC2)c3cccs3
133695	ZGDMDBHLKNQPSD-UHFFFAOYSA-N	Unknown	Unknown	Nc1ccc(cc1O)c2ccc(N)c(O)c2
854463	NXHAXIRXWHSYTI-UHFFFAOYSA-N	Unknown	Unknown	CN(C)C(=O)CCc1onc(n1)c2ccc(cc2)C(C)(C)C
790297	HMPJUDGZKICNFY-KSZLIROESA-N	Unknown	Unknown	COc1ccc2CC[C@H]3[C@@](C)(CO)CCC[C@@]3(C)c2c1
790292	DGQLVPJVXFOQEV-NGOCYOHBSA-N	Unknown	Unknown	Cc1c(C(=O)O)c(O)cc2C(=O)c3c(O)c(O)c([C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3C(=O)c12
860112	CKYQXKPGIVYDMV-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)N1CCC2(CC1)CCN(CC2)c3ccc(cc3)c4ccccc4
889993	LLMIJMHTEFRJMR-PTGBLXJZSA-N	Unknown	Unknown	CN1N(C(=O)C(=C1C)NC(=O)\C(=C/c2ccccc2)\NC(=O)c3ccccc3)c4ccccc4
741694	AKPJXLBXDLSOFY-KHXCNJAISA-N	Unknown	Unknown	CC(=O)OC1CC(OC(=O)C)[C@@]2(C)C3CC[C@@]4(C)C(C(=O)C5O[C@]45[C@]3(C)C(CC2C1(C)C)OC(=O)C)c6cocc6
1610384	OQDPWIAWHSSXOA-HXUWFJFHSA-N	Unknown	Unknown	Fc1ccc(cc1)c2ccccc2[C@H]3CCCCc4cncn34
839939	NGTDJJKTGRNNAU-ZETCQYMHSA-N	Unknown	Unknown	O[C@@H](Cc1ccncc1)C(Cl)(Cl)Cl
442943	RJURFGZVJUQBHK-IIXSONLDSA-N	Single_Stereoisomer	No	CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O
940881	JFBOUOPKLKBFGA-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(C)c(NC(=O)Cn2c(C)ncc2[N+](=O)[O-])c1
940880	PFFYFNYHJJAZOY-JOCHJYFZSA-N	Unknown	Unknown	Cc1ccc(cc1)C2=Nc3ccccc3S[C@H](C2)c4cccc(c4)[N+](=O)[O-]
743935	XWQGXJYWNKIZOT-UHFFFAOYSA-N	Unknown	Unknown	CCOC(=O)N1CCN(CC1)C(=O)C(CC)N2N=C(C)c3sc4ccccc4c3C2=O
558281	CMUVJBVOPCAVHU-UHFFFAOYSA-N	Unknown	Unknown	CC(N(Cc1ccccc1Cl)c2ccc(C#N)c(Cl)c2)c3nncn3C
948996	NHZCLCKMQKVEKR-KRWDZBQOSA-N	Unknown	Unknown	CS(=O)(=O)N1CCC[C@@]2(CCN(Cc3ccc(cc3)C#N)C2)C1
849286	RKRISZFRMDOHMV-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2nc(O)c(CN(CCc3ccccc3)C(=O)C)cc2c1
182886	YXIWHUQXZSMYRE-UHFFFAOYSA-N	Unknown	Unknown	Sc1nc2ccccc2s1
779256	SWZMSZQQJRKFBP-XIVSLSHWSA-N	Unknown	Unknown	O=C1O[C@@]23CC(C=CC2=C1)N4CCCCC34
